,Depth ID,Acquisitio,Acquisit_1,Info Time(,Info Tim_1,Underwater,Dive Count,Average Di,Maximum Di,Layer 1 Pe,Layer 2 Pe,Layer 3 Pe,Layer 4 Pe,Layer 5 Pe,Layer 6 Pe,Layer 7 Pe,Layer 8 Pe,Layer 9 Pe,Layer 10 P,Layer 1 Di,Layer 2 Di,Layer 3 Di,Layer 4 Di,Layer 5 Di,Layer 6 Di,Layer 7 Di,Layer 8 Di,Layer 9 Di,Layer 10 D,Calculated,Calculat_1,geometry
242,243,2020.07.30 06:00:00,2020.07.30 04:00:00,7200.0,0 days 02:00:00,0.94922,66.0,104.0,69.0,0.51172,0.02734,0.21484,0.04297,0.02734,0.04297,0.04297,0.00391,0.00391,0.00391,62.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4783018.658881227,1513901.9378734475,POINT (15.1194576606724 36.55329200668837)
243,244,2020.07.30 08:00:00,2020.07.30 06:00:00,7200.0,0 days 02:00:00,0.96484,85.0,81.0,69.0,0.66797,0.08203,0.06641,0.01953,0.01953,0.01172,0.03516,0.00391,0.00391,0.00391,81.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4780420.315545955,1511182.165400733,POINT (15.0889644570869 36.53019179263158)
244,245,2020.07.30 10:00:00,2020.07.30 08:00:00,7200.0,0 days 02:00:00,0.97266,94.0,75.0,75.0,0.71484,0.01172,0.07422,0.01172,0.01172,0.01172,0.02734,0.02734,0.00391,0.00391,93.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4777821.972210683,1508462.3929280185,POINT (15.05849170937798 36.50708065402186)
245,246,2020.07.30 12:00:00,2020.07.30 10:00:00,7200.0,0 days 02:00:00,0.94922,51.0,136.0,79.0,0.40234,0.01172,0.01953,0.07422,0.10547,0.19922,0.08984,0.01172,0.00391,0.00391,47.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4775880.799234906,1505459.7259420848,POINT (15.03511647467661 36.48100239053839)
246,247,2020.07.30 14:00:00,2020.07.30 12:00:00,7200.0,0 days 02:00:00,0.94922,61.0,111.0,81.0,0.48828,0.01172,0.02734,0.02734,0.06641,0.22266,0.04297,0.01953,0.00391,0.00391,58.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4776263.967924566,1502254.9105044678,POINT (15.03729177217509 36.45170524111027)
247,248,2020.07.30 16:00:00,2020.07.30 14:00:00,7200.0,0 days 02:00:00,0.94141,75.0,88.0,77.0,0.56641,0.01172,0.03516,0.02734,0.02734,0.08984,0.11328,0.02734,0.00391,0.00391,72.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4776925.431533293,1497986.4558170983,POINT (15.041855 36.41259299136356)
248,249,2020.07.30 18:00:00,2020.07.30 16:00:00,7200.0,0 days 02:00:00,0.94922,65.0,108.0,89.0,0.50391,0.01172,0.03516,0.02734,0.02734,0.05078,0.18359,0.06641,0.00391,0.00391,61.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4776965.225374001,1494182.7351895012,POINT (15.03985632405241 36.37806433019189)
249,250,2020.07.30 20:00:00,2020.07.30 18:00:00,7200.0,0 days 02:00:00,0.97266,78.0,89.0,37.0,0.87891,0.00391,0.01953,0.01172,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4777066.378869633,1490063.3621274095,POINT (15.0383351436818 36.3406338943803)
250,251,2020.07.30 22:00:00,2020.07.30 20:00:00,7200.0,0 days 02:00:00,0.97266,76.0,82.0,21.0,0.80859,0.00391,0.11328,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4777467.182742783,1485326.8017017092,POINT (15.03972371547024 36.2974239256308)
251,252,2020.07.31 00:00:00,2020.07.30 22:00:00,7200.0,0 days 02:00:00,0.96484,77.0,100.0,11.0,0.73828,0.17578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4776821.387824372,1481428.3639923632,POINT (15.03012326112881 36.26243749734965)
252,253,2020.07.31 02:00:00,2020.07.31 00:00:00,7200.0,0 days 02:00:00,0.94141,45.0,147.0,83.0,0.74609,0.08203,0.01172,0.01172,0.01172,0.00391,0.01172,0.03516,0.00391,0.00391,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4775128.994114401,1478368.0489993722,POINT (15.00954584384442 36.23567220889437)
253,254,2020.07.31 04:00:00,2020.07.31 02:00:00,7200.0,0 days 02:00:00,0.94141,27.0,242.0,77.0,0.51953,0.20703,0.10547,0.01172,0.01172,0.01172,0.01953,0.02734,0.00391,0.00391,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4772935.972702308,1476401.2672736063,POINT (14.98416546125643 36.21911847272289)
254,255,2020.07.31 06:00:00,2020.07.31 04:00:00,7200.0,0 days 02:00:00,0.96484,47.0,157.0,77.0,0.39453,0.02734,0.38672,0.01953,0.01172,0.02734,0.01953,0.05859,0.00391,0.00391,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4771109.523830281,1475029.986689555,POINT (14.96320419328412 36.2077466354309)
255,256,2020.07.31 08:00:00,2020.07.31 06:00:00,7200.0,0 days 02:00:00,0.94141,29.0,232.0,103.0,0.27734,0.04297,0.41016,0.01953,0.01172,0.01172,0.05859,0.08203,0.01172,0.00391,25.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4769755.061895231,1473953.374448813,POINT (14.94762675199769 36.19876855807883)
256,257,2020.07.31 10:00:00,2020.07.31 08:00:00,7200.0,0 days 02:00:00,0.94922,56.0,113.0,109.0,0.58984,0.02734,0.05078,0.01953,0.02734,0.02734,0.03516,0.05078,0.09766,0.00391,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4767944.035086339,1473204.5709686533,POINT (14.927235 36.1930279912502)
257,258,2020.07.31 12:00:00,2020.07.31 10:00:00,7200.0,0 days 02:00:00,0.93359,46.0,155.0,111.0,0.53516,0.01172,0.01953,0.01953,0.01172,0.01953,0.03516,0.13672,0.11328,0.00391,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4766473.843924912,1472481.6010304107,POINT (14.910612 36.18731999124725)
258,259,2020.07.31 14:00:00,2020.07.31 12:00:00,7200.0,0 days 02:00:00,0.93359,32.0,211.0,117.0,0.55859,0.00391,0.03516,0.01953,0.01953,0.01172,0.02734,0.16016,0.05859,0.01172,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4764230.008677421,1469887.292719335,POINT (14.88432649848948 36.16507183277444)
259,260,2020.07.31 16:00:00,2020.07.31 14:00:00,7200.0,0 days 02:00:00,0.94922,58.0,118.0,95.0,0.59766,0.01172,0.04297,0.06641,0.01953,0.01172,0.02734,0.11328,0.01172,0.00391,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4761450.803732795,1468172.559939578,POINT (14.85271100000001 36.15110499122853)
260,261,2020.07.31 18:00:00,2020.07.31 16:00:00,7200.0,0 days 02:00:00,0.93359,28.0,241.0,101.0,0.38672,0.01953,0.05859,0.03516,0.02734,0.02734,0.13672,0.12109,0.10547,0.00391,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4758728.714942189,1466970.1957565804,POINT (14.82204799999999 36.14174499122367)
261,262,2020.07.31 20:00:00,2020.07.31 18:00:00,7200.0,0 days 02:00:00,0.94141,43.0,160.0,25.0,0.60547,0.01172,0.20703,0.08984,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,39.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4756236.833294758,1467087.96865502,POINT (14.79472302067434 36.14422700535833)
262,263,2020.07.31 22:00:00,2020.07.31 20:00:00,7200.0,0 days 02:00:00,0.97266,56.0,121.0,105.0,0.71484,0.01172,0.13672,0.02734,0.00391,0.01172,0.01172,0.01172,0.01172,0.00391,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4753477.863344719,1466667.9945697424,POINT (14.76413608511632 36.14197010559505)
263,264,2020.08.01 00:00:00,2020.07.31 22:00:00,7200.0,0 days 02:00:00,0.96484,69.0,104.0,15.0,0.75391,0.07422,0.09766,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750483.583012348,1466132.1302289017,POINT (14.73089496032547 36.13878250284587)
264,265,2020.08.01 02:00:00,2020.08.01 00:00:00,7200.0,0 days 02:00:00,0.98047,88.0,80.0,3.0,0.92578,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4747489.302679976,1465596.265888061,POINT (14.697657 36.13558299122052)
265,266,2020.08.01 04:00:00,2020.08.01 02:00:00,7200.0,0 days 02:00:00,0.93359,42.0,158.0,39.0,0.52734,0.30078,0.04297,0.02734,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,38.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4744521.559891531,1465974.8904993301,POINT (14.66525260736254 36.14065846235478)
266,267,2020.08.01 06:00:00,2020.08.01 04:00:00,7200.0,0 days 02:00:00,0.93359,37.0,183.0,99.0,0.43359,0.02734,0.12891,0.03516,0.02734,0.02734,0.04297,0.16016,0.03516,0.00391,31.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4741553.817103085,1466353.5151105993,POINT (14.63284386455494 36.14572269100285)
267,268,2020.08.01 08:00:00,2020.08.01 06:00:00,7200.0,0 days 02:00:00,0.92578,12.0,557.0,73.0,0.06641,0.05078,0.54297,0.07422,0.02734,0.01953,0.10547,0.01953,0.00391,0.00391,8.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4739755.85143556,1466939.2212152753,POINT (14.613415 36.15201999122903)
268,269,2020.08.01 14:00:00,2020.08.01 12:00:00,21600.0,0 days 06:00:00,0.91797,26.0,222.0,103.0,0.48047,0.03516,0.02734,0.02734,0.02734,0.01953,0.04297,0.21484,0.03516,0.00391,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4731582.113885974,1467281.4564004394,POINT (14.52372099999999 36.15953099123286)
269,270,2020.08.01 16:00:00,2020.08.01 14:00:00,7200.0,0 days 02:00:00,0.94141,69.0,110.0,101.0,0.49609,0.18359,0.08984,0.02734,0.00391,0.00391,0.02734,0.04297,0.02734,0.00391,65.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4728195.883932759,1467510.756959881,POINT (14.486607 36.16341199123493)
270,271,2020.08.01 18:00:00,2020.08.01 16:00:00,7200.0,0 days 02:00:00,0.93359,19.0,291.0,89.0,0.19922,0.10547,0.05078,0.05859,0.02734,0.03516,0.27734,0.16797,0.00391,0.00391,14.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4725604.373734186,1468119.6404946072,POINT (14.458445 36.17030699123844)
271,272,2020.08.01 20:00:00,2020.08.01 18:00:00,7200.0,0 days 02:00:00,0.94141,41.0,195.0,35.0,0.63672,0.18359,0.02734,0.05078,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,37.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4722948.432353711,1469502.6990430283,POINT (14.4300024681654 36.18425589774638)
272,273,2020.08.01 22:00:00,2020.08.01 20:00:00,7200.0,0 days 02:00:00,0.95703,61.0,112.0,21.0,0.59766,0.03516,0.28516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4720909.501662402,1469887.059876136,POINT (14.40778264574969 36.18880821963544)
273,274,2020.08.02 00:00:00,2020.08.01 22:00:00,7200.0,0 days 02:00:00,0.93359,63.0,107.0,19.0,0.66016,0.06641,0.16797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4718839.279248305,1470190.2016442593,POINT (14.38517072902259 36.19263403626674)
274,275,2020.08.02 02:00:00,2020.08.02 00:00:00,7200.0,0 days 02:00:00,0.95703,71.0,96.0,15.0,0.76953,0.01172,0.14453,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4716268.957325574,1469885.2701755108,POINT (14.35671790071601 36.19119061855243)
275,276,2020.08.02 04:00:00,2020.08.02 02:00:00,7200.0,0 days 02:00:00,0.95703,82.0,83.0,33.0,0.73047,0.01172,0.13672,0.01953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,80.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4713292.411062578,1469215.9226648444,POINT (14.323597 36.1866369912469)
276,277,2020.08.02 06:00:00,2020.08.02 04:00:00,7200.0,0 days 02:00:00,0.95703,53.0,131.0,105.0,0.54297,0.01953,0.16797,0.02734,0.01953,0.01953,0.04297,0.05078,0.03516,0.00391,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4709822.994628217,1468905.8434141437,POINT (14.28525202766235 36.18558296371015)
277,278,2020.08.02 08:00:00,2020.08.02 06:00:00,7200.0,0 days 02:00:00,0.94141,20.0,327.0,27.0,0.20703,0.19141,0.51172,0.02734,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4707904.4331022715,1469592.80231315,POINT (14.264511 36.19278799125008)
278,279,2020.08.02 10:00:00,2020.08.02 08:00:00,7200.0,0 days 02:00:00,0.96484,73.0,95.0,27.0,0.63672,0.06641,0.19922,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,71.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4703625.335549099,1470599.866810798,POINT (14.21795610799519 36.20407305430548)
279,280,2020.08.02 12:00:00,2020.08.02 10:00:00,7200.0,0 days 02:00:00,0.95703,80.0,87.0,31.0,0.64453,0.03516,0.19922,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,76.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4699346.237995928,1471606.9313084462,POINT (14.17138706260365 36.21533487947791)
280,281,2020.08.02 14:00:00,2020.08.02 12:00:00,7200.0,0 days 02:00:00,0.95703,67.0,102.0,75.0,0.65234,0.04297,0.17578,0.01953,0.01172,0.00391,0.01172,0.00391,0.00391,0.00391,65.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4694945.332928038,1472541.9850850042,POINT (14.12342510439384 36.22597880694832)
281,282,2020.08.02 16:00:00,2020.08.02 14:00:00,7200.0,0 days 02:00:00,0.95703,59.0,105.0,87.0,0.54297,0.03516,0.24609,0.03516,0.01172,0.01172,0.01172,0.01953,0.00391,0.00391,55.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4690742.208228953,1473410.7976528339,POINT (14.07759326084039 36.23590144736854)
282,283,2020.08.02 18:00:00,2020.08.02 16:00:00,7200.0,0 days 02:00:00,0.94141,29.0,253.0,89.0,0.31641,0.08984,0.40234,0.02734,0.02734,0.02734,0.01172,0.02734,0.00391,0.00391,25.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4687102.286442828,1474429.4011752047,POINT (14.0380289463345 36.24689376485878)
283,284,2020.08.02 20:00:00,2020.08.02 18:00:00,7200.0,0 days 02:00:00,0.96484,45.0,157.0,17.0,0.62109,0.04297,0.26953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,42.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4683462.364656704,1475448.0046975755,POINT (13.99845285676807 36.25786928232885)
284,285,2020.08.02 22:00:00,2020.08.02 20:00:00,7200.0,0 days 02:00:00,0.94922,54.0,125.0,17.0,0.59766,0.05078,0.26953,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4679822.442870579,1476466.6082199463,POINT (13.958865 36.26882799128935)
285,286,2020.08.03 00:00:00,2020.08.02 22:00:00,7200.0,0 days 02:00:00,0.94141,17.0,422.0,19.0,0.26953,0.17578,0.48828,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675671.379557583,1477857.6410410095,POINT (13.91381741335884 36.2833882626887)
286,287,2020.08.03 02:00:00,2020.08.03 00:00:00,7200.0,0 days 02:00:00,0.88672,24.0,249.0,17.0,0.30859,0.26953,0.29297,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4671118.560875414,1480041.3974507973,POINT (13.86471202403359 36.30530913428992)
287,288,2020.08.03 04:00:00,2020.08.03 02:00:00,7200.0,0 days 02:00:00,0.95703,41.0,176.0,47.0,0.55078,0.19922,0.16797,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4667069.307602074,1481974.757046038,POINT (13.821009 36.32470299131824)
288,289,2020.08.03 06:00:00,2020.08.03 04:00:00,7200.0,0 days 02:00:00,0.92578,5.0,1226.0,99.0,0.10547,0.03516,0.05859,0.08984,0.05078,0.08203,0.32422,0.16797,0.02734,0.00391,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4664935.633968301,1483848.6997743007,POINT (13.79838363887433 36.34268035011041)
289,290,2020.08.03 08:00:00,2020.08.03 06:00:00,7200.0,0 days 02:00:00,0.94141,6.0,1129.0,75.0,0.03516,0.18359,0.56641,0.01172,0.01172,0.01953,0.09766,0.01172,0.00391,0.00391,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4662451.527228383,1485954.547408876,POINT (13.771992 36.36291399133793)
290,291,2020.08.03 10:00:00,2020.08.03 08:00:00,7200.0,0 days 02:00:00,0.95703,62.0,110.0,105.0,0.53516,0.13672,0.06641,0.01172,0.01172,0.01172,0.02734,0.05078,0.05859,0.00391,59.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4658859.352483936,1489298.2369940053,POINT (13.733944 36.39486999135448)
291,292,2020.08.03 12:00:00,2020.08.03 10:00:00,7200.0,0 days 02:00:00,0.93359,38.0,171.0,93.0,0.51172,0.01172,0.03516,0.02734,0.02734,0.02734,0.07422,0.18359,0.00391,0.00391,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4656239.000428549,1492410.4591880944,POINT (13.706486 36.4242829913696)
292,293,2020.08.03 14:00:00,2020.08.03 12:00:00,7200.0,0 days 02:00:00,0.93359,55.0,132.0,91.0,0.55859,0.02734,0.03516,0.01953,0.01953,0.01953,0.08984,0.13672,0.00391,0.00391,51.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4652804.170657901,1493860.7491573512,POINT (13.66923135811752 36.43894823045522)
293,294,2020.08.03 16:00:00,2020.08.03 14:00:00,7200.0,0 days 02:00:00,0.91016,29.0,238.0,105.0,0.33984,0.03516,0.07422,0.03516,0.02734,0.02734,0.13672,0.17578,0.05078,0.00391,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4649721.991957584,1495052.2337826171,POINT (13.63573799999999 36.45109699138344)
294,295,2020.08.03 18:00:00,2020.08.03 16:00:00,7200.0,0 days 02:00:00,0.93359,26.0,219.0,87.0,0.42578,0.01953,0.03516,0.02734,0.02734,0.02734,0.24609,0.12109,0.00391,0.00391,23.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4646895.76097264,1496701.8287773107,POINT (13.605272 36.4672849913918)
295,296,2020.08.03 20:00:00,2020.08.03 18:00:00,7200.0,0 days 02:00:00,0.92578,27.0,287.0,47.0,0.51172,0.14453,0.12891,0.03516,0.05078,0.03516,0.00391,0.00391,0.00391,0.00391,24.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4644225.912762545,1498899.9407557144,POINT (13.57677099999999 36.48837799140269)
296,297,2020.08.03 22:00:00,2020.08.03 20:00:00,7200.0,0 days 02:00:00,0.80078,25.0,211.0,23.0,0.38672,0.16016,0.23047,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4641258.296439506,1500633.2862112934,POINT (13.54475100000001 36.50536599141143)
297,298,2020.08.04 00:00:00,2020.08.03 22:00:00,7200.0,0 days 02:00:00,0.79297,10.0,582.0,35.0,0.09766,0.19922,0.44141,0.01172,0.03516,0.00391,0.00391,0.00391,0.00391,0.00391,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4638398.361926082,1501893.8732139876,POINT (13.51369500000001 36.51800499141794)
298,299,2020.08.04 02:00:00,2020.08.04 00:00:00,7200.0,0 days 02:00:00,0.91797,50.0,138.0,31.0,0.66016,0.06641,0.10547,0.05078,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,47.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4635079.492130086,1502175.3430992377,POINT (13.47711770098729 36.52193056996195)
299,300,2020.08.04 04:00:00,2020.08.04 02:00:00,7200.0,0 days 02:00:00,0.91797,38.0,170.0,43.0,0.32422,0.14453,0.40234,0.00391,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,33.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4630958.444278644,1502962.0134337316,POINT (13.43188570005253 36.53075523710111)
300,301,2020.08.04 06:00:00,2020.08.04 04:00:00,7200.0,0 days 02:00:00,0.93359,15.0,426.0,99.0,0.26953,0.03516,0.18359,0.04297,0.02734,0.01953,0.05078,0.15234,0.14453,0.00391,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4627248.515737158,1504162.7564014653,POINT (13.39137 36.54315399143091)
301,302,2020.08.04 08:00:00,2020.08.04 06:00:00,7200.0,0 days 02:00:00,0.90234,28.0,249.0,87.0,0.30078,0.12891,0.15234,0.02734,0.01953,0.01953,0.04297,0.19922,0.00391,0.00391,23.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4624209.601419892,1505752.37635488,POINT (13.358432 36.55880099143899)
302,303,2020.08.04 10:00:00,2020.08.04 08:00:00,7200.0,0 days 02:00:00,0.93359,51.0,129.0,93.0,0.56641,0.01172,0.22266,0.03516,0.01953,0.01172,0.01172,0.02734,0.00391,0.00391,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4620462.7556383,1508176.9069176798,POINT (13.31799835237375 36.58229609486605)
303,304,2020.08.04 12:00:00,2020.08.04 10:00:00,7200.0,0 days 02:00:00,0.93359,50.0,128.0,77.0,0.56641,0.02734,0.25391,0.02734,0.01172,0.00391,0.01172,0.01172,0.00391,0.00391,48.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4616614.672677729,1510490.3931667292,POINT (13.276371 36.60480399146268)
304,305,2020.08.04 14:00:00,2020.08.04 12:00:00,7200.0,0 days 02:00:00,0.95703,69.0,105.0,67.0,0.63672,0.01953,0.19922,0.01172,0.01172,0.00391,0.01172,0.00391,0.00391,0.00391,68.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4612745.943776224,1510661.100576336,POINT (13.23360271363792 36.60784119959943)
305,306,2020.08.04 16:00:00,2020.08.04 14:00:00,7200.0,0 days 02:00:00,0.94141,41.0,165.0,71.0,0.42578,0.09766,0.30859,0.03516,0.03516,0.00391,0.01953,0.00391,0.00391,0.00391,36.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4608204.851997284,1510591.358050606,POINT (13.18328723313911 36.6089282185246)
306,307,2020.08.04 18:00:00,2020.08.04 16:00:00,7200.0,0 days 02:00:00,0.93359,28.0,241.0,79.0,0.23047,0.10547,0.23828,0.05859,0.05078,0.04297,0.16016,0.03516,0.00391,0.00391,21.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4605368.49112129,1510542.6382779186,POINT (13.15185754781235 36.6095466260415)
307,308,2020.08.04 20:00:00,2020.08.04 18:00:00,7200.0,0 days 02:00:00,0.95703,11.0,491.0,67.0,0.21484,0.00391,0.36328,0.26172,0.01172,0.01172,0.07422,0.00391,0.00391,0.00391,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4602117.068231622,1510804.5886285019,POINT (13.11595469022648 36.61312889971318)
308,309,2020.08.04 22:00:00,2020.08.04 20:00:00,7200.0,0 days 02:00:00,0.93359,16.0,440.0,27.0,0.27734,0.06641,0.51953,0.05859,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4597737.97561968,1510643.9920000886,POINT (13.067393 36.61326899146703)
309,310,2020.08.05 00:00:00,2020.08.04 22:00:00,7200.0,0 days 02:00:00,0.93359,22.0,308.0,29.0,0.30078,0.02734,0.30078,0.28516,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,19.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4592506.936807383,1511512.3664283298,POINT (13.009792 36.62303299147204)
310,311,2020.08.05 02:00:00,2020.08.05 00:00:00,7200.0,0 days 02:00:00,0.94141,6.0,1037.0,23.0,0.12109,0.01953,0.73047,0.06641,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4588413.910384308,1513329.8118455496,POINT (12.96514317379637 36.64098416467302)
311,312,2020.08.05 04:00:00,2020.08.05 02:00:00,7200.0,0 days 02:00:00,0.91797,11.0,754.0,23.0,0.16016,0.26953,0.46484,0.01172,0.00391,0.00391,0.00391,0.00391,0.00391,0.00391,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4583936.983214089,1515185.3136693982,POINT (12.91623172940023 36.65939180049242)
312,313,2020.08.05 06:00:00,2020.08.05 04:00:00,7200.0,0 days 02:00:00,0.93359,16.0,348.0,83.0,0.10547,0.05078,0.28516,0.03516,0.02734,0.03516,0.12891,0.26172,0.00391,0.00391,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4579937.205224396,1516236.5446134945,POINT (12.872289 36.67030699149639)
313,314,2020.08.05 08:00:00,2020.08.05 06:00:00,7200.0,0 days 02:00:00,0.91797,8.0,987.0,81.0,0.04297,0.08984,0.39453,0.03516,0.01953,0.01953,0.19922,0.11328,0.00391,0.00391,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4576634.274595147,1517325.363384399,POINT (12.83607227292405 36.68130986424359)
